t_s,pwm,power_w,t_sense_c,t_die_c,rpm,fan_power_rel
466.000,60.0000,150.0000,54.7500,54.7350,9000.00,0.216000
466.100,60.0000,150.0000,54.6875,54.7347,9000.00,0.216000
466.200,60.0000,150.0000,54.6250,54.7343,9000.00,0.216000
466.300,60.0000,150.0000,54.8125,54.7339,9000.00,0.216000
466.400,60.0000,150.0000,54.8750,54.7336,9000.00,0.216000
466.500,60.0000,150.0000,54.7500,54.7332,9000.00,0.216000
466.600,60.0000,150.0000,54.8125,54.7329,9000.00,0.216000
466.700,60.0000,150.0000,54.7500,54.7325,9000.00,0.216000
466.800,60.0000,150.0000,54.8125,54.7322,9000.00,0.216000
466.900,60.0000,150.0000,54.8125,54.7318,9000.00,0.216000
467.000,60.0000,150.0000,54.6875,54.7315,9000.00,0.216000
467.100,60.0000,150.0000,54.8125,54.7311,9000.00,0.216000
467.200,60.0000,150.0000,54.8125,54.7308,9000.00,0.216000
467.300,60.0000,150.0000,54.6875,54.7304,9000.00,0.216000
467.400,60.0000,150.0000,54.7500,54.7301,9000.00,0.216000
467.500,60.0000,150.0000,54.7500,54.7297,9000.00,0.216000
467.600,60.0000,150.0000,54.7500,54.7294,9000.00,0.216000
467.700,60.0000,150.0000,54.8750,54.7290,9000.00,0.216000
467.800,60.0000,150.0000,54.7500,54.7287,9000.00,0.216000
467.900,60.0000,150.0000,54.6875,54.7283,9000.00,0.216000
468.000,60.0000,150.0000,54.7500,54.7280,9000.00,0.216000
468.100,60.0000,150.0000,54.7500,54.7276,9000.00,0.216000
468.200,60.0000,150.0000,54.8125,54.7273,9000.00,0.216000
468.300,60.0000,150.0000,54.8125,54.7269,9000.00,0.216000
468.400,60.0000,150.0000,54.7500,54.7266,9000.00,0.216000
468.500,60.0000,150.0000,54.6875,54.7263,9000.00,0.216000
468.600,60.0000,150.0000,54.7500,54.7259,9000.00,0.216000
468.700,60.0000,150.0000,54.7500,54.7256,9000.00,0.216000
468.800,60.0000,150.0000,54.6875,54.7252,9000.00,0.216000
468.900,60.0000,150.0000,54.6250,54.7249,9000.00,0.216000
469.000,60.0000,150.0000,54.8125,54.7246,9000.00,0.216000
469.100,60.0000,150.0000,54.7500,54.7242,9000.00,0.216000
469.200,60.0000,150.0000,54.6875,54.7239,9000.00,0.216000
469.300,60.0000,150.0000,54.6875,54.7236,9000.00,0.216000
469.400,60.0000,150.0000,54.8125,54.7232,9000.00,0.216000
469.500,60.0000,150.0000,54.8750,54.7229,9000.00,0.216000
469.600,60.0000,150.0000,54.7500,54.7226,9000.00,0.216000
469.700,60.0000,150.0000,54.8125,54.7222,9000.00,0.216000
469.800,60.0000,150.0000,54.7500,54.7219,9000.00,0.216000
469.900,60.0000,150.0000,54.8125,54.7216,9000.00,0.216000
470.000,60.0000,150.0000,54.7500,54.7212,9000.00,0.216000
470.100,60.0000,150.0000,54.7500,54.7209,9000.00,0.216000
470.200,60.0000,150.0000,54.7500,54.7206,9000.00,0.216000
470.300,60.0000,150.0000,54.8125,54.7203,9000.00,0.216000
470.400,60.0000,150.0000,54.7500,54.7199,9000.00,0.216000
470.500,60.0000,150.0000,54.6875,54.7196,9000.00,0.216000
470.600,60.0000,150.0000,54.8125,54.7193,9000.00,0.216000
470.700,60.0000,150.0000,54.7500,54.7190,9000.00,0.216000
470.800,60.0000,150.0000,54.6250,54.7186,9000.00,0.216000
470.900,60.0000,150.0000,54.6875,54.7183,9000.00,0.216000
471.000,60.0000,150.0000,54.7500,54.7180,9000.00,0.216000
471.100,60.0000,150.0000,54.7500,54.7177,9000.00,0.216000
471.200,60.0000,150.0000,54.7500,54.7174,9000.00,0.216000
471.300,60.0000,150.0000,54.6250,54.7170,9000.00,0.216000
471.400,60.0000,150.0000,54.6875,54.7167,9000.00,0.216000
471.500,60.0000,150.0000,54.8125,54.7164,9000.00,0.216000
471.600,60.0000,150.0000,54.7500,54.7161,9000.00,0.216000
471.700,60.0000,150.0000,54.7500,54.7158,9000.00,0.216000
471.800,60.0000,150.0000,54.6875,54.7154,9000.00,0.216000
471.900,60.0000,150.0000,54.6875,54.7151,9000.00,0.216000
472.000,60.0000,150.0000,54.6875,54.7148,9000.00,0.216000
472.100,60.0000,150.0000,54.6875,54.7145,9000.00,0.216000
472.200,60.0000,150.0000,54.6875,54.7142,9000.00,0.216000
472.300,60.0000,150.0000,54.6250,54.7139,9000.00,0.216000
472.400,60.0000,150.0000,54.7500,54.7136,9000.00,0.216000
472.500,60.0000,150.0000,54.8125,54.7132,9000.00,0.216000
472.600,60.0000,150.0000,54.8125,54.7129,9000.00,0.216000
472.700,60.0000,150.0000,54.6875,54.7126,9000.00,0.216000
472.800,60.0000,150.0000,54.6875,54.7123,9000.00,0.216000
472.900,60.0000,150.0000,54.7500,54.7120,9000.00,0.216000
473.000,60.0000,150.0000,54.6250,54.7117,9000.00,0.216000
473.100,60.0000,150.0000,54.6875,54.7114,9000.00,0.216000
473.200,60.0000,150.0000,54.7500,54.7111,9000.00,0.216000
473.300,60.0000,150.0000,54.8125,54.7108,9000.00,0.216000
473.400,60.0000,150.0000,54.6875,54.7105,9000.00,0.216000
473.500,60.0000,150.0000,54.8125,54.7102,9000.00,0.216000
473.600,60.0000,150.0000,54.6875,54.7099,9000.00,0.216000
473.700,60.0000,150.0000,54.8125,54.7096,9000.00,0.216000
473.800,60.0000,150.0000,54.8125,54.7093,9000.00,0.216000
473.900,60.0000,150.0000,54.8125,54.7090,9000.00,0.216000
474.000,60.0000,150.0000,54.7500,54.7087,9000.00,0.216000
474.100,60.0000,150.0000,54.8125,54.7084,9000.00,0.216000
474.200,60.0000,150.0000,54.6875,54.7081,9000.00,0.216000
474.300,60.0000,150.0000,54.7500,54.7078,9000.00,0.216000
474.400,60.0000,150.0000,54.8125,54.7075,9000.00,0.216000
474.500,60.0000,150.0000,54.6250,54.7072,9000.00,0.216000
474.600,60.0000,150.0000,54.6250,54.7069,9000.00,0.216000
474.700,60.0000,150.0000,54.7500,54.7066,9000.00,0.216000
474.800,60.0000,150.0000,54.6875,54.7063,9000.00,0.216000
474.900,60.0000,150.0000,54.6875,54.7060,9000.00,0.216000
475.000,60.0000,150.0000,54.7500,54.7057,9000.00,0.216000
475.100,60.0000,150.0000,54.6875,54.7054,9000.00,0.216000
475.200,60.0000,150.0000,54.6875,54.7051,9000.00,0.216000
475.300,60.0000,150.0000,54.6875,54.7048,9000.00,0.216000
475.400,60.0000,150.0000,54.8125,54.7045,9000.00,0.216000
475.500,60.0000,150.0000,54.7500,54.7042,9000.00,0.216000
475.600,60.0000,150.0000,54.6875,54.7039,9000.00,0.216000
475.700,60.0000,150.0000,54.8125,54.7036,9000.00,0.216000
475.800,60.0000,150.0000,54.7500,54.7033,9000.00,0.216000
475.900,60.0000,150.0000,54.8750,54.7031,9000.00,0.216000
476.000,60.0000,150.0000,54.6250,54.7028,9000.00,0.216000
476.100,60.0000,150.0000,54.7500,54.7025,9000.00,0.216000
476.200,60.0000,150.0000,54.7500,54.7022,9000.00,0.216000
476.300,60.0000,150.0000,54.7500,54.7019,9000.00,0.216000
476.400,60.0000,150.0000,54.6875,54.7016,9000.00,0.216000
476.500,60.0000,150.0000,54.6875,54.7013,9000.00,0.216000
476.600,60.0000,150.0000,54.7500,54.7011,9000.00,0.216000
476.700,60.0000,150.0000,54.7500,54.7008,9000.00,0.216000
476.800,60.0000,150.0000,54.6250,54.7005,9000.00,0.216000
476.900,60.0000,150.0000,54.6875,54.7002,9000.00,0.216000
477.000,60.0000,150.0000,54.7500,54.6999,9000.00,0.216000
477.100,60.0000,150.0000,54.6875,54.6996,9000.00,0.216000
477.200,60.0000,150.0000,54.6875,54.6994,9000.00,0.216000
477.300,60.0000,150.0000,54.6875,54.6991,9000.00,0.216000
477.400,60.0000,150.0000,54.6250,54.6988,9000.00,0.216000
477.500,60.0000,150.0000,54.6250,54.6985,9000.00,0.216000
477.600,60.0000,150.0000,54.8125,54.6982,9000.00,0.216000
477.700,60.0000,150.0000,54.6875,54.6980,9000.00,0.216000
477.800,60.0000,150.0000,54.7500,54.6977,9000.00,0.216000
477.900,60.0000,150.0000,54.7500,54.6974,9000.00,0.216000
478.000,60.0000,150.0000,54.8125,54.6971,9000.00,0.216000
478.100,60.0000,150.0000,54.6250,54.6969,9000.00,0.216000
478.200,60.0000,150.0000,54.6250,54.6966,9000.00,0.216000
478.300,60.0000,150.0000,54.7500,54.6963,9000.00,0.216000
478.400,60.0000,150.0000,54.7500,54.6960,9000.00,0.216000
478.500,60.0000,150.0000,54.6250,54.6958,9000.00,0.216000
478.600,60.0000,150.0000,54.7500,54.6955,9000.00,0.216000
478.700,60.0000,150.0000,54.6250,54.6952,9000.00,0.216000
478.800,60.0000,150.0000,54.8125,54.6950,9000.00,0.216000
478.900,60.0000,150.0000,54.6250,54.6947,9000.00,0.216000
479.000,60.0000,150.0000,54.7500,54.6944,9000.00,0.216000
479.100,60.0000,150.0000,54.6875,54.6941,9000.00,0.216000
479.200,60.0000,150.0000,54.6875,54.6939,9000.00,0.216000
479.300,60.0000,150.0000,54.7500,54.6936,9000.00,0.216000
479.400,60.0000,150.0000,54.6875,54.6933,9000.00,0.216000
479.500,60.0000,150.0000,54.7500,54.6931,9000.00,0.216000
479.600,60.0000,150.0000,54.7500,54.6928,9000.00,0.216000
479.700,60.0000,150.0000,54.7500,54.6925,9000.00,0.216000
479.800,60.0000,150.0000,54.6875,54.6923,9000.00,0.216000
479.900,60.0000,150.0000,54.7500,54.6920,9000.00,0.216000
480.000,60.0000,150.0000,54.6250,54.6918,9000.00,0.216000
480.100,60.0000,150.0000,54.8750,54.6915,9000.00,0.216000
480.200,60.0000,150.0000,54.8750,54.6912,9000.00,0.216000
480.300,60.0000,150.0000,54.6875,54.6910,9000.00,0.216000
480.400,60.0000,150.0000,54.6875,54.6907,9000.00,0.216000
480.500,60.0000,150.0000,54.5625,54.6904,9000.00,0.216000
480.600,60.0000,150.0000,54.8125,54.6902,9000.00,0.216000
480.700,60.0000,150.0000,54.6875,54.6899,9000.00,0.216000
480.800,60.0000,150.0000,54.6875,54.6897,9000.00,0.216000
480.900,60.0000,150.0000,54.6250,54.6894,9000.00,0.216000
481.000,60.0000,150.0000,54.7500,54.6891,9000.00,0.216000
481.100,60.0000,150.0000,54.6875,54.6889,9000.00,0.216000
481.200,60.0000,150.0000,54.7500,54.6886,9000.00,0.216000
481.300,60.0000,150.0000,54.6250,54.6884,9000.00,0.216000
481.400,60.0000,150.0000,54.6875,54.6881,9000.00,0.216000
481.500,60.0000,150.0000,54.7500,54.6879,9000.00,0.216000
481.600,60.0000,150.0000,54.6875,54.6876,9000.00,0.216000
481.700,60.0000,150.0000,54.6875,54.6874,9000.00,0.216000
481.800,60.0000,150.0000,54.7500,54.6871,9000.00,0.216000
481.900,60.0000,150.0000,54.6875,54.6869,9000.00,0.216000
482.000,60.0000,150.0000,54.6875,54.6866,9000.00,0.216000
482.100,60.0000,150.0000,54.7500,54.6864,9000.00,0.216000
482.200,60.0000,150.0000,54.6250,54.6861,9000.00,0.216000
482.300,60.0000,150.0000,54.6875,54.6858,9000.00,0.216000
482.400,60.0000,150.0000,54.6250,54.6856,9000.00,0.216000
482.500,60.0000,150.0000,54.6875,54.6854,9000.00,0.216000
482.600,60.0000,150.0000,54.7500,54.6851,9000.00,0.216000
482.700,60.0000,150.0000,54.6250,54.6849,9000.00,0.216000
482.800,60.0000,150.0000,54.7500,54.6846,9000.00,0.216000
482.900,60.0000,150.0000,54.6875,54.6844,9000.00,0.216000
483.000,60.0000,150.0000,54.6250,54.6841,9000.00,0.216000
483.100,60.0000,150.0000,54.6875,54.6839,9000.00,0.216000
483.200,60.0000,150.0000,54.6875,54.6836,9000.00,0.216000
483.300,60.0000,150.0000,54.6875,54.6834,9000.00,0.216000
483.400,60.0000,150.0000,54.6875,54.6831,9000.00,0.216000
483.500,60.0000,150.0000,54.6875,54.6829,9000.00,0.216000
483.600,60.0000,150.0000,54.6875,54.6826,9000.00,0.216000
483.700,60.0000,150.0000,54.8125,54.6824,9000.00,0.216000
483.800,60.0000,150.0000,54.6875,54.6822,9000.00,0.216000
483.900,60.0000,150.0000,54.6875,54.6819,9000.00,0.216000
484.000,60.0000,150.0000,54.6875,54.6817,9000.00,0.216000
484.100,60.0000,150.0000,54.6250,54.6814,9000.00,0.216000
484.200,60.0000,150.0000,54.6875,54.6812,9000.00,0.216000
484.300,60.0000,150.0000,54.7500,54.6810,9000.00,0.216000
484.400,60.0000,150.0000,54.6250,54.6807,9000.00,0.216000
484.500,60.0000,150.0000,54.6250,54.6805,9000.00,0.216000
484.600,60.0000,150.0000,54.6250,54.6802,9000.00,0.216000
484.700,60.0000,150.0000,54.6250,54.6800,9000.00,0.216000
484.800,60.0000,150.0000,54.7500,54.6798,9000.00,0.216000
484.900,60.0000,150.0000,54.7500,54.6795,9000.00,0.216000
485.000,60.0000,150.0000,54.6875,54.6793,9000.00,0.216000
485.100,60.0000,150.0000,54.6875,54.6791,9000.00,0.216000
485.200,60.0000,150.0000,54.7500,54.6788,9000.00,0.216000
485.300,60.0000,150.0000,54.6875,54.6786,9000.00,0.216000
485.400,60.0000,150.0000,54.6875,54.6784,9000.00,0.216000
485.500,60.0000,150.0000,54.6875,54.6781,9000.00,0.216000
485.600,60.0000,150.0000,54.7500,54.6779,9000.00,0.216000
485.700,60.0000,150.0000,54.7500,54.6777,9000.00,0.216000
485.800,60.0000,150.0000,54.6875,54.6774,9000.00,0.216000
485.900,60.0000,150.0000,54.7500,54.6772,9000.00,0.216000
486.000,60.0000,150.0000,54.7500,54.6770,9000.00,0.216000
486.100,60.0000,150.0000,54.6875,54.6767,9000.00,0.216000
486.200,60.0000,150.0000,54.7500,54.6765,9000.00,0.216000
486.300,60.0000,150.0000,54.7500,54.6763,9000.00,0.216000
486.400,60.0000,150.0000,54.6875,54.6760,9000.00,0.216000
486.500,60.0000,150.0000,54.6875,54.6758,9000.00,0.216000
486.600,60.0000,150.0000,54.6875,54.6756,9000.00,0.216000
486.700,60.0000,150.0000,54.6250,54.6754,9000.00,0.216000
486.800,60.0000,150.0000,54.6250,54.6751,9000.00,0.216000
486.900,60.0000,150.0000,54.6250,54.6749,9000.00,0.216000
487.000,60.0000,150.0000,54.7500,54.6747,9000.00,0.216000
487.100,60.0000,150.0000,54.6875,54.6745,9000.00,0.216000
487.200,60.0000,150.0000,54.7500,54.6742,9000.00,0.216000
487.300,60.0000,150.0000,54.6250,54.6740,9000.00,0.216000
487.400,60.0000,150.0000,54.7500,54.6738,9000.00,0.216000
487.500,60.0000,150.0000,54.5625,54.6736,9000.00,0.216000
487.600,60.0000,150.0000,54.7500,54.6733,9000.00,0.216000
487.700,60.0000,150.0000,54.6875,54.6731,9000.00,0.216000
487.800,60.0000,150.0000,54.6875,54.6729,9000.00,0.216000
487.900,60.0000,150.0000,54.6875,54.6727,9000.00,0.216000
488.000,60.0000,150.0000,54.6250,54.6725,9000.00,0.216000
488.100,60.0000,150.0000,54.6875,54.6722,9000.00,0.216000
488.200,60.0000,150.0000,54.6250,54.6720,9000.00,0.216000
488.300,60.0000,150.0000,54.7500,54.6718,9000.00,0.216000
488.400,60.0000,150.0000,54.6875,54.6716,9000.00,0.216000
488.500,60.0000,150.0000,54.6875,54.6714,9000.00,0.216000
488.600,60.0000,150.0000,54.6875,54.6711,9000.00,0.216000
488.700,60.0000,150.0000,54.7500,54.6709,9000.00,0.216000
488.800,60.0000,150.0000,54.7500,54.6707,9000.00,0.216000
488.900,60.0000,150.0000,54.6875,54.6705,9000.00,0.216000
489.000,60.0000,150.0000,54.6250,54.6703,9000.00,0.216000
489.100,60.0000,150.0000,54.7500,54.6701,9000.00,0.216000
489.200,60.0000,150.0000,54.5625,54.6698,9000.00,0.216000
489.300,60.0000,150.0000,54.7500,54.6696,9000.00,0.216000
489.400,60.0000,150.0000,54.7500,54.6694,9000.00,0.216000
489.500,60.0000,150.0000,54.6250,54.6692,9000.00,0.216000
489.600,60.0000,150.0000,54.6875,54.6690,9000.00,0.216000
489.700,60.0000,150.0000,54.6875,54.6688,9000.00,0.216000
489.800,60.0000,150.0000,54.6875,54.6686,9000.00,0.216000
489.900,60.0000,150.0000,54.6875,54.6684,9000.00,0.216000
490.000,60.0000,150.0000,54.6250,54.6681,9000.00,0.216000
490.100,60.0000,150.0000,54.6250,54.6679,9000.00,0.216000
490.200,60.0000,150.0000,54.6250,54.6677,9000.00,0.216000
490.300,60.0000,150.0000,54.6875,54.6675,9000.00,0.216000
490.400,60.0000,150.0000,54.6875,54.6673,9000.00,0.216000
490.500,60.0000,150.0000,54.6250,54.6671,9000.00,0.216000
490.600,60.0000,150.0000,54.6875,54.6669,9000.00,0.216000
490.700,60.0000,150.0000,54.7500,54.6667,9000.00,0.216000
490.800,60.0000,150.0000,54.7500,54.6665,9000.00,0.216000
490.900,60.0000,150.0000,54.7500,54.6663,9000.00,0.216000
491.000,60.0000,150.0000,54.6875,54.6661,9000.00,0.216000
491.100,60.0000,150.0000,54.7500,54.6659,9000.00,0.216000
491.200,60.0000,150.0000,54.6875,54.6656,9000.00,0.216000
491.300,60.0000,150.0000,54.6875,54.6654,9000.00,0.216000
491.400,60.0000,150.0000,54.6250,54.6652,9000.00,0.216000
491.500,60.0000,150.0000,54.6250,54.6650,9000.00,0.216000
491.600,60.0000,150.0000,54.6875,54.6648,9000.00,0.216000
491.700,60.0000,150.0000,54.5625,54.6646,9000.00,0.216000
491.800,60.0000,150.0000,54.7500,54.6644,9000.00,0.216000
491.900,60.0000,150.0000,54.7500,54.6642,9000.00,0.216000
492.000,60.0000,150.0000,54.6875,54.6640,9000.00,0.216000
492.100,60.0000,150.0000,54.6875,54.6638,9000.00,0.216000
492.200,60.0000,150.0000,54.6250,54.6636,9000.00,0.216000
492.300,60.0000,150.0000,54.6875,54.6634,9000.00,0.216000
492.400,60.0000,150.0000,54.6250,54.6632,9000.00,0.216000
492.500,60.0000,150.0000,54.6875,54.6630,9000.00,0.216000
492.600,60.0000,150.0000,54.6250,54.6628,9000.00,0.216000
492.700,60.0000,150.0000,54.6250,54.6626,9000.00,0.216000
492.800,60.0000,150.0000,54.7500,54.6624,9000.00,0.216000
492.900,60.0000,150.0000,54.6875,54.6622,9000.00,0.216000
493.000,60.0000,150.0000,54.6875,54.6620,9000.00,0.216000
493.100,60.0000,150.0000,54.7500,54.6618,9000.00,0.216000
493.200,60.0000,150.0000,54.6250,54.6616,9000.00,0.216000
493.300,60.0000,150.0000,54.6250,54.6614,9000.00,0.216000
493.400,60.0000,150.0000,54.7500,54.6612,9000.00,0.216000
493.500,60.0000,150.0000,54.6875,54.6610,9000.00,0.216000
493.600,60.0000,150.0000,54.7500,54.6608,9000.00,0.216000
493.700,60.0000,150.0000,54.6875,54.6607,9000.00,0.216000
493.800,60.0000,150.0000,54.7500,54.6605,9000.00,0.216000
493.900,60.0000,150.0000,54.7500,54.6603,9000.00,0.216000
494.000,60.0000,150.0000,54.6875,54.6601,9000.00,0.216000
494.100,60.0000,150.0000,54.7500,54.6599,9000.00,0.216000
494.200,60.0000,150.0000,54.6875,54.6597,9000.00,0.216000
494.300,60.0000,150.0000,54.6875,54.6595,9000.00,0.216000
494.400,60.0000,150.0000,54.6250,54.6593,9000.00,0.216000
494.500,60.0000,150.0000,54.6875,54.6591,9000.00,0.216000
494.600,60.0000,150.0000,54.8125,54.6589,9000.00,0.216000
494.700,60.0000,150.0000,54.6250,54.6587,9000.00,0.216000
494.800,60.0000,150.0000,54.6875,54.6585,9000.00,0.216000
494.900,60.0000,150.0000,54.5625,54.6584,9000.00,0.216000
495.000,60.0000,150.0000,54.6875,54.6582,9000.00,0.216000
495.100,60.0000,150.0000,54.6875,54.6580,9000.00,0.216000
495.200,60.0000,150.0000,54.6875,54.6578,9000.00,0.216000
495.300,60.0000,150.0000,54.6250,54.6576,9000.00,0.216000
495.400,60.0000,150.0000,54.6875,54.6574,9000.00,0.216000
495.500,60.0000,150.0000,54.5625,54.6572,9000.00,0.216000
495.600,60.0000,150.0000,54.6250,54.6570,9000.00,0.216000
495.700,60.0000,150.0000,54.6875,54.6569,9000.00,0.216000
495.800,60.0000,150.0000,54.6875,54.6567,9000.00,0.216000
495.900,60.0000,150.0000,54.6875,54.6565,9000.00,0.216000
496.000,60.0000,150.0000,54.6875,54.6563,9000.00,0.216000
496.100,60.0000,150.0000,54.5625,54.6561,9000.00,0.216000
496.200,60.0000,150.0000,54.6250,54.6559,9000.00,0.216000
496.300,60.0000,150.0000,54.6250,54.6557,9000.00,0.216000
496.400,60.0000,150.0000,54.7500,54.6556,9000.00,0.216000
496.500,60.0000,150.0000,54.6875,54.6554,9000.00,0.216000
496.600,60.0000,150.0000,54.6875,54.6552,9000.00,0.216000
496.700,60.0000,150.0000,54.6875,54.6550,9000.00,0.216000
496.800,60.0000,150.0000,54.6250,54.6548,9000.00,0.216000
496.900,60.0000,150.0000,54.6875,54.6547,9000.00,0.216000
497.000,60.0000,150.0000,54.6250,54.6545,9000.00,0.216000
497.100,60.0000,150.0000,54.6250,54.6543,9000.00,0.216000
497.200,60.0000,150.0000,54.6250,54.6541,9000.00,0.216000
497.300,60.0000,150.0000,54.6250,54.6539,9000.00,0.216000
497.400,60.0000,150.0000,54.6250,54.6538,9000.00,0.216000
497.500,60.0000,150.0000,54.6875,54.6536,9000.00,0.216000
497.600,60.0000,150.0000,54.6875,54.6534,9000.00,0.216000
497.700,60.0000,150.0000,54.7500,54.6532,9000.00,0.216000
497.800,60.0000,150.0000,54.6250,54.6530,9000.00,0.216000
497.900,60.0000,150.0000,54.6250,54.6529,9000.00,0.216000
498.000,60.0000,150.0000,54.6875,54.6527,9000.00,0.216000
498.100,60.0000,150.0000,54.6250,54.6525,9000.00,0.216000
498.200,60.0000,150.0000,54.6875,54.6523,9000.00,0.216000
498.300,60.0000,150.0000,54.6250,54.6522,9000.00,0.216000
498.400,60.0000,150.0000,54.6250,54.6520,9000.00,0.216000
498.500,60.0000,150.0000,54.5625,54.6518,9000.00,0.216000
498.600,60.0000,150.0000,54.6250,54.6516,9000.00,0.216000
498.700,60.0000,150.0000,54.6875,54.6515,9000.00,0.216000
498.800,60.0000,150.0000,54.6250,54.6513,9000.00,0.216000
498.900,60.0000,150.0000,54.6250,54.6511,9000.00,0.216000
499.000,60.0000,150.0000,54.6250,54.6509,9000.00,0.216000
499.100,60.0000,150.0000,54.6250,54.6508,9000.00,0.216000
499.200,60.0000,150.0000,54.6250,54.6506,9000.00,0.216000
499.300,60.0000,150.0000,54.5625,54.6504,9000.00,0.216000
499.400,60.0000,150.0000,54.6250,54.6503,9000.00,0.216000
499.500,60.0000,150.0000,54.6875,54.6501,9000.00,0.216000
499.600,60.0000,150.0000,54.6875,54.6499,9000.00,0.216000
499.700,60.0000,150.0000,54.5625,54.6497,9000.00,0.216000
499.800,60.0000,150.0000,54.6250,54.6496,9000.00,0.216000
499.900,60.0000,150.0000,54.6250,54.6494,9000.00,0.216000
500.000,60.0000,150.0000,54.8125,54.6492,9000.00,0.216000
500.100,60.0000,150.0000,54.7500,54.6491,9000.00,0.216000
500.200,60.0000,150.0000,54.6250,54.6489,9000.00,0.216000
500.300,60.0000,150.0000,54.7500,54.6487,9000.00,0.216000
500.400,60.0000,150.0000,54.6875,54.6486,9000.00,0.216000
500.500,60.0000,150.0000,54.6875,54.6484,9000.00,0.216000
500.600,60.0000,150.0000,54.6250,54.6482,9000.00,0.216000
500.700,60.0000,150.0000,54.6875,54.6481,9000.00,0.216000
500.800,60.0000,150.0000,54.7500,54.6479,9000.00,0.216000
500.900,60.0000,150.0000,54.6250,54.6477,9000.00,0.216000
501.000,60.0000,150.0000,54.6875,54.6476,9000.00,0.216000
501.100,60.0000,150.0000,54.6250,54.6474,9000.00,0.216000
501.200,60.0000,150.0000,54.6875,54.6472,9000.00,0.216000
501.300,60.0000,150.0000,54.6250,54.6471,9000.00,0.216000
501.400,60.0000,150.0000,54.6875,54.6469,9000.00,0.216000
501.500,60.0000,150.0000,54.6250,54.6468,9000.00,0.216000
501.600,60.0000,150.0000,54.7500,54.6466,9000.00,0.216000
501.700,60.0000,150.0000,54.6875,54.6464,9000.00,0.216000
501.800,60.0000,150.0000,54.7500,54.6463,9000.00,0.216000
501.900,60.0000,150.0000,54.7500,54.6461,9000.00,0.216000
502.000,60.0000,150.0000,54.7500,54.6459,9000.00,0.216000
502.100,60.0000,150.0000,54.6875,54.6458,9000.00,0.216000
502.200,60.0000,150.0000,54.6250,54.6456,9000.00,0.216000
502.300,60.0000,150.0000,54.6250,54.6455,9000.00,0.216000
502.400,60.0000,150.0000,54.7500,54.6453,9000.00,0.216000
502.500,60.0000,150.0000,54.6875,54.6451,9000.00,0.216000
