epoch_ms,setpt,requester,fan0,fan0_raw,fan0_pwm,fan0_pwm_raw,die0,die0_raw,failsafe
1786401934742,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401934842,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401934942,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401935042,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401935142,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401935242,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401935342,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401935443,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401935542,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401935642,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401935742,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401935842,3000,Minimum,4471,4471,0.3,-1,63.3125,63.3125,0
1786401935942,3000,Minimum,4471,4471,0.3,-1,63.3125,63.3125,0
1786401936042,3000,Minimum,4471,4471,0.3,-1,63.3125,63.3125,0
1786401936142,3000,Minimum,4471,4471,0.3,-1,63.3125,63.3125,0
1786401936242,3000,Minimum,4471,4471,0.3,-1,63.3125,63.3125,0
1786401936342,3000,Minimum,4471,4471,0.3,-1,63.3125,63.3125,0
1786401936442,3000,Minimum,4471,4471,0.3,-1,63.3125,63.3125,0
1786401936542,3000,Minimum,4471,4471,0.3,-1,63.3125,63.3125,0
1786401936642,3000,Minimum,4471,4471,0.3,-1,63.3125,63.3125,0
1786401936742,3000,Minimum,4471,4471,0.3,-1,63.3125,63.3125,0
1786401936842,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401936942,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401937042,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401937142,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401937242,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401937342,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401937442,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401937542,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
